Dates,Regions,States,latitude,longitude,Usage
04-05-2019,ER,Jharkhand,23.80039349,86.41998572,25.2
05-05-2019,ER,Jharkhand,23.80039349,86.41998572,26.6
06-05-2019,ER,Jharkhand,23.80039349,86.41998572,24.1
07-05-2019,ER,Jharkhand,23.80039349,86.41998572,22.4
08-05-2019,ER,Jharkhand,23.80039349,86.41998572,21.8
09-05-2019,ER,Jharkhand,23.80039349,86.41998572,22.1
10-05-2019,ER,Jharkhand,23.80039349,86.41998572,20.1
11-05-2019,ER,Jharkhand,23.80039349,86.41998572,19
12-05-2019,ER,Jharkhand,23.80039349,86.41998572,27.1
13-05-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
14-05-2019,ER,Jharkhand,23.80039349,86.41998572,22.5
15-05-2019,ER,Jharkhand,23.80039349,86.41998572,22.7
16-05-2019,ER,Jharkhand,23.80039349,86.41998572,23.2
17-05-2019,ER,Jharkhand,23.80039349,86.41998572,22.2
18-05-2019,ER,Jharkhand,23.80039349,86.41998572,21.8
19-05-2019,ER,Jharkhand,23.80039349,86.41998572,23.4
20-05-2019,ER,Jharkhand,23.80039349,86.41998572,24.1
21-05-2019,ER,Jharkhand,23.80039349,86.41998572,25.1
22-05-2019,ER,Jharkhand,23.80039349,86.41998572,26.5
23-05-2019,ER,Jharkhand,23.80039349,86.41998572,27.4
24-05-2019,ER,Jharkhand,23.80039349,86.41998572,27.4
25-05-2019,ER,Jharkhand,23.80039349,86.41998572,26.5
26-05-2019,ER,Jharkhand,23.80039349,86.41998572,21.5
27-05-2019,ER,Jharkhand,23.80039349,86.41998572,23.2
28-05-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
29-05-2019,ER,Jharkhand,23.80039349,86.41998572,24.2
30-05-2019,ER,Jharkhand,23.80039349,86.41998572,23.2
31-05-2019,ER,Jharkhand,23.80039349,86.41998572,23.7
02-06-2019,ER,Jharkhand,23.80039349,86.41998572,23
03-06-2019,ER,Jharkhand,23.80039349,86.41998572,22.4
04-06-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
05-06-2019,ER,Jharkhand,23.80039349,86.41998572,23.6
06-06-2019,ER,Jharkhand,23.80039349,86.41998572,20
07-06-2019,ER,Jharkhand,23.80039349,86.41998572,19.9
08-06-2019,ER,Jharkhand,23.80039349,86.41998572,22.9
09-06-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
10-06-2019,ER,Jharkhand,23.80039349,86.41998572,22.8
11-06-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
12-06-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
13-06-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
14-06-2019,ER,Jharkhand,23.80039349,86.41998572,22.7
15-06-2019,ER,Jharkhand,23.80039349,86.41998572,23.5
16-06-2019,ER,Jharkhand,23.80039349,86.41998572,22.3
17-06-2019,ER,Jharkhand,23.80039349,86.41998572,28.4
18-06-2019,ER,Jharkhand,23.80039349,86.41998572,28.7
19-06-2019,ER,Jharkhand,23.80039349,86.41998572,27.5
20-06-2019,ER,Jharkhand,23.80039349,86.41998572,25.2
21-06-2019,ER,Jharkhand,23.80039349,86.41998572,26
22-06-2019,ER,Jharkhand,23.80039349,86.41998572,26
23-06-2019,ER,Jharkhand,23.80039349,86.41998572,26.2
24-06-2019,ER,Jharkhand,23.80039349,86.41998572,25.3
25-06-2019,ER,Jharkhand,23.80039349,86.41998572,26.2
26-06-2019,ER,Jharkhand,23.80039349,86.41998572,25.9
27-06-2019,ER,Jharkhand,23.80039349,86.41998572,25.6
28-06-2019,ER,Jharkhand,23.80039349,86.41998572,26
29-06-2019,ER,Jharkhand,23.80039349,86.41998572,26.4
30-06-2019,ER,Jharkhand,23.80039349,86.41998572,26.6
01-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.1
02-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.2
03-07-2019,ER,Jharkhand,23.80039349,86.41998572,26.2
04-07-2019,ER,Jharkhand,23.80039349,86.41998572,25.8
05-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
06-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.7
07-07-2019,ER,Jharkhand,23.80039349,86.41998572,23
08-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.6
08-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.4
09-07-2019,ER,Jharkhand,23.80039349,86.41998572,18.8
09-07-2019,ER,Jharkhand,23.80039349,86.41998572,20.6
10-07-2019,ER,Jharkhand,23.80039349,86.41998572,19
10-07-2019,ER,Jharkhand,23.80039349,86.41998572,21.1
11-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.3
11-07-2019,ER,Jharkhand,23.80039349,86.41998572,23.8
12-07-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
12-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.1
13-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.3
14-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.2
15-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
16-07-2019,ER,Jharkhand,23.80039349,86.41998572,24.1
17-07-2019,ER,Jharkhand,23.80039349,86.41998572,20.6
18-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.4
19-07-2019,ER,Jharkhand,23.80039349,86.41998572,23.6
20-07-2019,ER,Jharkhand,23.80039349,86.41998572,21.9
21-07-2019,ER,Jharkhand,23.80039349,86.41998572,21.2
22-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.6
23-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.9
24-07-2019,ER,Jharkhand,23.80039349,86.41998572,22
25-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.9
26-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.1
27-07-2019,ER,Jharkhand,23.80039349,86.41998572,23
28-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.3
29-07-2019,ER,Jharkhand,23.80039349,86.41998572,22.9
30-07-2019,ER,Jharkhand,23.80039349,86.41998572,23.7
31-07-2019,ER,Jharkhand,23.80039349,86.41998572,27.2
01-08-2019,ER,Jharkhand,23.80039349,86.41998572,27.3
02-08-2019,ER,Jharkhand,23.80039349,86.41998572,26.6
03-08-2019,ER,Jharkhand,23.80039349,86.41998572,25.6
04-08-2019,ER,Jharkhand,23.80039349,86.41998572,22.8
05-08-2019,ER,Jharkhand,23.80039349,86.41998572,21
06-08-2019,ER,Jharkhand,23.80039349,86.41998572,24
08-08-2019,ER,Jharkhand,23.80039349,86.41998572,26.3
09-08-2019,ER,Jharkhand,23.80039349,86.41998572,26.9
10-08-2019,ER,Jharkhand,23.80039349,86.41998572,26.5
11-08-2019,ER,Jharkhand,23.80039349,86.41998572,19.3
12-08-2019,ER,Jharkhand,23.80039349,86.41998572,17.4
13-08-2019,ER,Jharkhand,23.80039349,86.41998572,23.5
14-08-2019,ER,Jharkhand,23.80039349,86.41998572,27.3
15-08-2019,ER,Jharkhand,23.80039349,86.41998572,24
16-08-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
17-08-2019,ER,Jharkhand,23.80039349,86.41998572,23.6
18-08-2019,ER,Jharkhand,23.80039349,86.41998572,23.7
19-08-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
20-08-2019,ER,Jharkhand,23.80039349,86.41998572,24.3
21-08-2019,ER,Jharkhand,23.80039349,86.41998572,23.6
22-08-2019,ER,Jharkhand,23.80039349,86.41998572,22.4
23-08-2019,ER,Jharkhand,23.80039349,86.41998572,24.2
24-08-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
25-08-2019,ER,Jharkhand,23.80039349,86.41998572,24
26-08-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
27-08-2019,ER,Jharkhand,23.80039349,86.41998572,25.2
28-08-2019,ER,Jharkhand,23.80039349,86.41998572,25.3
29-08-2019,ER,Jharkhand,23.80039349,86.41998572,25.1
30-08-2019,ER,Jharkhand,23.80039349,86.41998572,25.1
31-08-2019,ER,Jharkhand,23.80039349,86.41998572,25.4
01-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.2
02-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.6
03-09-2019,ER,Jharkhand,23.80039349,86.41998572,25.7
04-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.4
05-09-2019,ER,Jharkhand,23.80039349,86.41998572,23.7
06-09-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
08-09-2019,ER,Jharkhand,23.80039349,86.41998572,24.4
09-09-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
10-09-2019,ER,Jharkhand,23.80039349,86.41998572,22.9
11-09-2019,ER,Jharkhand,23.80039349,86.41998572,23.3
12-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.4
13-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.5
14-09-2019,ER,Jharkhand,23.80039349,86.41998572,25.6
15-09-2019,ER,Jharkhand,23.80039349,86.41998572,25.8
16-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.1
17-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.9
18-09-2019,ER,Jharkhand,23.80039349,86.41998572,27.4
19-09-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
20-09-2019,ER,Jharkhand,23.80039349,86.41998572,26.6
21-09-2019,ER,Jharkhand,23.80039349,86.41998572,22.6
22-09-2019,ER,Jharkhand,23.80039349,86.41998572,23.5
23-09-2019,ER,Jharkhand,23.80039349,86.41998572,19.7
24-09-2019,ER,Jharkhand,23.80039349,86.41998572,22.6
25-09-2019,ER,Jharkhand,23.80039349,86.41998572,21.1
26-09-2019,ER,Jharkhand,23.80039349,86.41998572,24.2
27-09-2019,ER,Jharkhand,23.80039349,86.41998572,24.1
28-09-2019,ER,Jharkhand,23.80039349,86.41998572,24
29-09-2019,ER,Jharkhand,23.80039349,86.41998572,24.7
30-09-2019,ER,Jharkhand,23.80039349,86.41998572,25.5
01-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.4
02-10-2019,ER,Jharkhand,23.80039349,86.41998572,22.3
03-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
04-10-2019,ER,Jharkhand,23.80039349,86.41998572,21.4
05-10-2019,ER,Jharkhand,23.80039349,86.41998572,22.8
06-10-2019,ER,Jharkhand,23.80039349,86.41998572,22.4
08-10-2019,ER,Jharkhand,23.80039349,86.41998572,21.7
09-10-2019,ER,Jharkhand,23.80039349,86.41998572,21.7
10-10-2019,ER,Jharkhand,23.80039349,86.41998572,23.2
11-10-2019,ER,Jharkhand,23.80039349,86.41998572,26.5
12-10-2019,ER,Jharkhand,23.80039349,86.41998572,23.7
13-10-2019,ER,Jharkhand,23.80039349,86.41998572,25.5
14-10-2019,ER,Jharkhand,23.80039349,86.41998572,26.3
15-10-2019,ER,Jharkhand,23.80039349,86.41998572,28.9
16-10-2019,ER,Jharkhand,23.80039349,86.41998572,28.6
17-10-2019,ER,Jharkhand,23.80039349,86.41998572,27.8
18-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
19-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
20-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.9
21-10-2019,ER,Jharkhand,23.80039349,86.41998572,25.4
22-10-2019,ER,Jharkhand,23.80039349,86.41998572,25.2
23-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.3
24-10-2019,ER,Jharkhand,23.80039349,86.41998572,24
25-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
26-10-2019,ER,Jharkhand,23.80039349,86.41998572,22.9
27-10-2019,ER,Jharkhand,23.80039349,86.41998572,23.2
28-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
29-10-2019,ER,Jharkhand,23.80039349,86.41998572,25.2
30-10-2019,ER,Jharkhand,23.80039349,86.41998572,24.4
31-10-2019,ER,Jharkhand,23.80039349,86.41998572,21.8
01-11-2019,ER,Jharkhand,23.80039349,86.41998572,22.7
02-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
03-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.5
04-11-2019,ER,Jharkhand,23.80039349,86.41998572,21.8
05-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.5
06-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
08-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.4
09-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
10-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.6
11-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
12-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.7
13-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.7
14-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.8
15-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
16-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
17-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.7
18-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.1
19-11-2019,ER,Jharkhand,23.80039349,86.41998572,22.1
20-11-2019,ER,Jharkhand,23.80039349,86.41998572,20
21-11-2019,ER,Jharkhand,23.80039349,86.41998572,20.8
22-11-2019,ER,Jharkhand,23.80039349,86.41998572,20.1
23-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.8
24-11-2019,ER,Jharkhand,23.80039349,86.41998572,24.2
25-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.8
26-11-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
27-11-2019,ER,Jharkhand,23.80039349,86.41998572,22.2
28-11-2019,ER,Jharkhand,23.80039349,86.41998572,19.5
29-11-2019,ER,Jharkhand,23.80039349,86.41998572,22.4
30-11-2019,ER,Jharkhand,23.80039349,86.41998572,27.3
01-12-2019,ER,Jharkhand,23.80039349,86.41998572,27.2
02-12-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
03-12-2019,ER,Jharkhand,23.80039349,86.41998572,23.1
04-12-2019,ER,Jharkhand,23.80039349,86.41998572,26.8
05-12-2019,ER,Jharkhand,23.80039349,86.41998572,27.3
06-12-2019,ER,Jharkhand,23.80039349,86.41998572,26.4
08-12-2019,ER,Jharkhand,23.80039349,86.41998572,20.5
09-12-2019,ER,Jharkhand,23.80039349,86.41998572,20.3
10-12-2019,ER,Jharkhand,23.80039349,86.41998572,22.6
11-12-2019,ER,Jharkhand,23.80039349,86.41998572,23.6
12-12-2019,ER,Jharkhand,23.80039349,86.41998572,22.3
13-12-2019,ER,Jharkhand,23.80039349,86.41998572,23.2
14-12-2019,ER,Jharkhand,23.80039349,86.41998572,25.9
15-12-2019,ER,Jharkhand,23.80039349,86.41998572,25.9
16-12-2019,ER,Jharkhand,23.80039349,86.41998572,25.2
17-12-2019,ER,Jharkhand,23.80039349,86.41998572,24.9
18-12-2019,ER,Jharkhand,23.80039349,86.41998572,24.6
19-12-2019,ER,Jharkhand,23.80039349,86.41998572,23
20-12-2019,ER,Jharkhand,23.80039349,86.41998572,23.5
21-12-2019,ER,Jharkhand,23.80039349,86.41998572,23.5
22-12-2019,ER,Jharkhand,23.80039349,86.41998572,24.4
23-12-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
24-12-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
25-12-2019,ER,Jharkhand,23.80039349,86.41998572,24.5
26-12-2019,ER,Jharkhand,23.80039349,86.41998572,24
27-12-2019,ER,Jharkhand,23.80039349,86.41998572,23.2
28-12-2019,ER,Jharkhand,23.80039349,86.41998572,21.8
29-12-2019,ER,Jharkhand,23.80039349,86.41998572,25.3
30-12-2019,ER,Jharkhand,23.80039349,86.41998572,23.6
31-12-2019,ER,Jharkhand,23.80039349,86.41998572,25.5
01-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.4
02-01-2020,ER,Jharkhand,23.80039349,86.41998572,24.9
03-01-2020,ER,Jharkhand,23.80039349,86.41998572,25.8
04-01-2020,ER,Jharkhand,23.80039349,86.41998572,26.2
05-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.6
13-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.9
14-01-2020,ER,Jharkhand,23.80039349,86.41998572,22.8
15-01-2020,ER,Jharkhand,23.80039349,86.41998572,22.2
16-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.3
17-01-2020,ER,Jharkhand,23.80039349,86.41998572,18.1
18-01-2020,ER,Jharkhand,23.80039349,86.41998572,21
19-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.5
20-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.2
21-01-2020,ER,Jharkhand,23.80039349,86.41998572,22.8
22-01-2020,ER,Jharkhand,23.80039349,86.41998572,22.6
23-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.9
24-01-2020,ER,Jharkhand,23.80039349,86.41998572,25.2
25-01-2020,ER,Jharkhand,23.80039349,86.41998572,25.2
26-01-2020,ER,Jharkhand,23.80039349,86.41998572,18.7
27-01-2020,ER,Jharkhand,23.80039349,86.41998572,20.9
28-01-2020,ER,Jharkhand,23.80039349,86.41998572,22.5
29-01-2020,ER,Jharkhand,23.80039349,86.41998572,22.9
30-01-2020,ER,Jharkhand,23.80039349,86.41998572,23.9
31-01-2020,ER,Jharkhand,23.80039349,86.41998572,20.7
01-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.3
02-02-2020,ER,Jharkhand,23.80039349,86.41998572,23.2
03-02-2020,ER,Jharkhand,23.80039349,86.41998572,20.5
04-02-2020,ER,Jharkhand,23.80039349,86.41998572,20.9
05-02-2020,ER,Jharkhand,23.80039349,86.41998572,23.2
13-02-2020,ER,Jharkhand,23.80039349,86.41998572,23.8
14-02-2020,ER,Jharkhand,23.80039349,86.41998572,22.2
15-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.3
16-02-2020,ER,Jharkhand,23.80039349,86.41998572,23
17-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.6
18-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.4
19-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.8
20-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.4
21-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.6
22-02-2020,ER,Jharkhand,23.80039349,86.41998572,24.8
23-02-2020,ER,Jharkhand,23.80039349,86.41998572,25.3
24-02-2020,ER,Jharkhand,23.80039349,86.41998572,26.7
25-02-2020,ER,Jharkhand,23.80039349,86.41998572,26.7
26-02-2020,ER,Jharkhand,23.80039349,86.41998572,27.5
27-02-2020,ER,Jharkhand,23.80039349,86.41998572,27.4
28-02-2020,ER,Jharkhand,23.80039349,86.41998572,26.8
29-02-2020,ER,Jharkhand,23.80039349,86.41998572,28.9
01-03-2020,ER,Jharkhand,23.80039349,86.41998572,24.6
02-03-2020,ER,Jharkhand,23.80039349,86.41998572,24.2
03-03-2020,ER,Jharkhand,23.80039349,86.41998572,25.6
04-03-2020,ER,Jharkhand,23.80039349,86.41998572,23.9
05-03-2020,ER,Jharkhand,23.80039349,86.41998572,24.4
13-03-2020,ER,Jharkhand,23.80039349,86.41998572,24.6
14-03-2020,ER,Jharkhand,23.80039349,86.41998572,24
15-03-2020,ER,Jharkhand,23.80039349,86.41998572,23.4
16-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.6
17-03-2020,ER,Jharkhand,23.80039349,86.41998572,21.5
18-03-2020,ER,Jharkhand,23.80039349,86.41998572,23.5
19-03-2020,ER,Jharkhand,23.80039349,86.41998572,23.2
20-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.8
21-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.6
22-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.7
23-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.7
24-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.9
25-03-2020,ER,Jharkhand,23.80039349,86.41998572,20.5
26-03-2020,ER,Jharkhand,23.80039349,86.41998572,21
27-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.3
28-03-2020,ER,Jharkhand,23.80039349,86.41998572,22.6
29-03-2020,ER,Jharkhand,23.80039349,86.41998572,23.6
30-03-2020,ER,Jharkhand,23.80039349,86.41998572,24
31-03-2020,ER,Jharkhand,23.80039349,86.41998572,24
01-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.7
02-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.9
03-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.4
04-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.4
05-04-2020,ER,Jharkhand,23.80039349,86.41998572,22.8
13-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.7
14-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.5
15-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.9
16-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.5
17-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.6
18-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.6
19-04-2020,ER,Jharkhand,23.80039349,86.41998572,22.8
20-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.6
21-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.7
22-04-2020,ER,Jharkhand,23.80039349,86.41998572,23.6
23-04-2020,ER,Jharkhand,23.80039349,86.41998572,20.8
24-04-2020,ER,Jharkhand,23.80039349,86.41998572,20
25-04-2020,ER,Jharkhand,23.80039349,86.41998572,22.1
26-04-2020,ER,Jharkhand,23.80039349,86.41998572,19.6
27-04-2020,ER,Jharkhand,23.80039349,86.41998572,24.8
28-04-2020,ER,Jharkhand,23.80039349,86.41998572,26.7
29-04-2020,ER,Jharkhand,23.80039349,86.41998572,27.5
30-04-2020,ER,Jharkhand,23.80039349,86.41998572,25.8
01-05-2020,ER,Jharkhand,23.80039349,86.41998572,26.8
02-05-2020,ER,Jharkhand,23.80039349,86.41998572,27
03-05-2020,ER,Jharkhand,23.80039349,86.41998572,23.7
04-05-2020,ER,Jharkhand,23.80039349,86.41998572,23.5
05-05-2020,ER,Jharkhand,23.80039349,86.41998572,22.6
13-05-2020,ER,Jharkhand,23.80039349,86.41998572,18.1
14-05-2020,ER,Jharkhand,23.80039349,86.41998572,21.5
15-05-2020,ER,Jharkhand,23.80039349,86.41998572,22.9
16-05-2020,ER,Jharkhand,23.80039349,86.41998572,22.8
17-05-2020,ER,Jharkhand,23.80039349,86.41998572,25.8
18-05-2020,ER,Jharkhand,23.80039349,86.41998572,25.2
19-05-2020,ER,Jharkhand,23.80039349,86.41998572,25.2
20-05-2020,ER,Jharkhand,23.80039349,86.41998572,25.1
21-05-2020,ER,Jharkhand,23.80039349,86.41998572,25.7
22-05-2020,ER,Jharkhand,23.80039349,86.41998572,25.4
23-05-2020,ER,Jharkhand,23.80039349,86.41998572,25.4
01-06-2020,ER,Jharkhand,23.80039349,86.41998572,23.7
02-06-2020,ER,Jharkhand,23.80039349,86.41998572,23.6
03-06-2020,ER,Jharkhand,23.80039349,86.41998572,23.8
04-06-2020,ER,Jharkhand,23.80039349,86.41998572,24.4
05-06-2020,ER,Jharkhand,23.80039349,86.41998572,23.8
01-07-2020,ER,Jharkhand,23.80039349,86.41998572,23.8
02-07-2020,ER,Jharkhand,23.80039349,86.41998572,24.3
03-07-2020,ER,Jharkhand,23.80039349,86.41998572,24.2
04-07-2020,ER,Jharkhand,23.80039349,86.41998572,25.4
05-07-2020,ER,Jharkhand,23.80039349,86.41998572,25.1
01-08-2020,ER,Jharkhand,23.80039349,86.41998572,25.4
02-08-2020,ER,Jharkhand,23.80039349,86.41998572,25.9
03-08-2020,ER,Jharkhand,23.80039349,86.41998572,24.5
04-08-2020,ER,Jharkhand,23.80039349,86.41998572,23.2
05-08-2020,ER,Jharkhand,23.80039349,86.41998572,24.2
01-09-2020,ER,Jharkhand,23.80039349,86.41998572,22.9
02-09-2020,ER,Jharkhand,23.80039349,86.41998572,21.7
03-09-2020,ER,Jharkhand,23.80039349,86.41998572,20.3
04-09-2020,ER,Jharkhand,23.80039349,86.41998572,21
05-09-2020,ER,Jharkhand,23.80039349,86.41998572,20.9
01-10-2020,ER,Jharkhand,23.80039349,86.41998572,22.5
02-10-2020,ER,Jharkhand,23.80039349,86.41998572,23.4
03-10-2020,ER,Jharkhand,23.80039349,86.41998572,20.2
04-10-2020,ER,Jharkhand,23.80039349,86.41998572,21.9
05-10-2020,ER,Jharkhand,23.80039349,86.41998572,22.7
01-11-2020,ER,Jharkhand,23.80039349,86.41998572,23.4
02-11-2020,ER,Jharkhand,23.80039349,86.41998572,22.6
03-11-2020,ER,Jharkhand,23.80039349,86.41998572,21.5
04-11-2020,ER,Jharkhand,23.80039349,86.41998572,22.8
05-11-2020,ER,Jharkhand,23.80039349,86.41998572,24.3
01-12-2020,ER,Jharkhand,23.80039349,86.41998572,26.3
02-12-2020,ER,Jharkhand,23.80039349,86.41998572,25.2
03-12-2020,ER,Jharkhand,23.80039349,86.41998572,24
04-12-2020,ER,Jharkhand,23.80039349,86.41998572,19.3
05-12-2020,ER,Jharkhand,23.80039349,86.41998572,17.7
02-02-2019,ER,Bihar,25.78541445,87.4799727,71.2
03-02-2019,ER,Bihar,25.78541445,87.4799727,77.4
04-02-2019,ER,Bihar,25.78541445,87.4799727,78.3
05-02-2019,ER,Bihar,25.78541445,87.4799727,76.1
06-02-2019,ER,Bihar,25.78541445,87.4799727,75.1
07-02-2019,ER,Bihar,25.78541445,87.4799727,79.7
08-02-2019,ER,Bihar,25.78541445,87.4799727,80
09-02-2019,ER,Bihar,25.78541445,87.4799727,79.4
10-02-2019,ER,Bihar,25.78541445,87.4799727,82.6
11-02-2019,ER,Bihar,25.78541445,87.4799727,82.7
12-02-2019,ER,Bihar,25.78541445,87.4799727,79.5
13-02-2019,ER,Bihar,25.78541445,87.4799727,77.9
14-02-2019,ER,Bihar,25.78541445,87.4799727,72.2
15-02-2019,ER,Bihar,25.78541445,87.4799727,72.6
16-02-2019,ER,Bihar,25.78541445,87.4799727,74.7
17-02-2019,ER,Bihar,25.78541445,87.4799727,73.6
18-02-2019,ER,Bihar,25.78541445,87.4799727,73.3
19-02-2019,ER,Bihar,25.78541445,87.4799727,74.1
20-02-2019,ER,Bihar,25.78541445,87.4799727,74
21-02-2019,ER,Bihar,25.78541445,87.4799727,105.3
22-02-2019,ER,Bihar,25.78541445,87.4799727,108.7
23-02-2019,ER,Bihar,25.78541445,87.4799727,107.7
24-02-2019,ER,Bihar,25.78541445,87.4799727,92.4
25-02-2019,ER,Bihar,25.78541445,87.4799727,80.5
26-02-2019,ER,Bihar,25.78541445,87.4799727,99.7
27-02-2019,ER,Bihar,25.78541445,87.4799727,88.8
28-02-2019,ER,Bihar,25.78541445,87.4799727,79.9
02-03-2019,ER,Bihar,25.78541445,87.4799727,80.6
03-03-2019,ER,Bihar,25.78541445,87.4799727,76.8
04-03-2019,ER,Bihar,25.78541445,87.4799727,80.6
05-03-2019,ER,Bihar,25.78541445,87.4799727,78.9
06-03-2019,ER,Bihar,25.78541445,87.4799727,76.8
07-03-2019,ER,Bihar,25.78541445,87.4799727,78
08-03-2019,ER,Bihar,25.78541445,87.4799727,109.4
09-03-2019,ER,Bihar,25.78541445,87.4799727,111.8
10-03-2019,ER,Bihar,25.78541445,87.4799727,115.4
11-03-2019,ER,Bihar,25.78541445,87.4799727,117.8
12-03-2019,ER,Bihar,25.78541445,87.4799727,117.6
13-03-2019,ER,Bihar,25.78541445,87.4799727,117.6
14-03-2019,ER,Bihar,25.78541445,87.4799727,117.9
15-03-2019,ER,Bihar,25.78541445,87.4799727,67.3
16-03-2019,ER,Bihar,25.78541445,87.4799727,71.9
17-03-2019,ER,Bihar,25.78541445,87.4799727,67.1
